age,gender,height,weight,activity_type,weight_category,calories
69,Male,158.6,86.6,Running,Obese,1484
32,Female,170.4,94.7,Walking,Obese,1402
58,Male,157.1,87,Walking,Obese,1647
55,Female,164.1,93.5,Cycling,Obese,1659
32,Female,183.1,74.9,Cycling,Normal,2113
42,Male,155,71.8,Gym,Overweight,1877
53,Female,168.4,72.9,Running,Overweight,1781
30,Male,164.2,55,Gym,Normal,2202
23,Male,183,50.7,Cycling,Underweight,2750
36,Female,160.6,75.4,HIIT,Overweight,1920
32,Female,153.7,81.9,Yoga,Obese,1460
67,Female,173.7,56.3,Running,Normal,2355
31,Male,149.9,62.6,Running,Overweight,1907
61,Female,175.9,83,Walking,Overweight,1606
32,Male,151.7,67.2,Yoga,Overweight,1700
21,Female,162.7,82.6,Walking,Obese,1465
36,Female,173.9,63,Walking,Normal,2184
19,Female,154.7,56,HIIT,Normal,2038
18,Female,152.1,86.5,HIIT,Obese,1558
26,Male,178.2,83.6,Gym,Overweight,1739
23,Female,150.3,56.7,Yoga,Overweight,1947
22,Male,163.9,57.7,Yoga,Normal,2141
18,Male,180.8,61.7,Cycling,Normal,2184
67,Female,182.5,50.1,Yoga,Underweight,2422
55,Male,182.2,99.7,Running,Obese,1659
50,Female,153.1,53.5,Walking,Normal,2232
32,Female,158.1,98.4,Gym,Obese,1629
48,Male,182.2,55.2,Gym,Underweight,2550
57,Female,179.6,97.9,Cycling,Obese,1677
44,Female,170.4,56.1,Running,Normal,2059
67,Female,170.7,89.7,Yoga,Obese,1618
46,Male,149.6,47.5,HIIT,Normal,2158
55,Male,166.6,85.3,Cycling,Obese,1494
65,Female,179.1,65.8,Running,Normal,2250
32,Male,171.8,80.7,Gym,Overweight,1661
48,Male,149.7,68.9,HIIT,Obese,1482
52,Female,176.8,63.1,Gym,Normal,2286
39,Female,150.9,62.9,Yoga,Overweight,1820
56,Male,178.8,81.9,Yoga,Overweight,1907
31,Male,182.7,63.1,HIIT,Normal,2242
53,Male,173.5,95.3,Cycling,Obese,1691
53,Male,169.9,99.2,Yoga,Obese,1417
70,Male,172.4,65.7,HIIT,Normal,2143
56,Female,167.4,80.4,Running,Overweight,1774
65,Male,147.7,97.3,Cycling,Obese,1426
39,Male,162.4,68.7,Yoga,Overweight,1905
53,Male,156.7,78.7,Running,Obese,1578
45,Male,172.9,83.7,Running,Overweight,1775
30,Male,146.5,96.6,Gym,Obese,1682
56,Female,147.2,99,Running,Obese,1519
59,Male,163.2,76.2,HIIT,Overweight,1756
35,Male,159.5,88.3,Cycling,Obese,1313
59,Male,145.8,93.9,Walking,Obese,1312
38,Female,149.8,68.9,Running,Obese,1472
48,Male,172.9,65.3,Running,Normal,2250
18,Female,160,90.9,Gym,Obese,1626
53,Female,172.7,93.5,Gym,Obese,1571
50,Male,151.5,61.7,Running,Overweight,1930
41,Male,145.2,93.6,Walking,Obese,1430
20,Male,171.4,71.9,Walking,Normal,2061
35,Male,180,82.5,Cycling,Overweight,1920
38,Female,157.6,90,Cycling,Obese,1445
70,Male,152.4,80.1,Cycling,Obese,1480
61,Female,166.8,84.2,Running,Obese,1480
18,Male,171.8,56,Gym,Normal,2228
64,Female,163.5,94.8,Gym,Obese,1533
39,Female,171.2,46,Yoga,Underweight,2715
37,Male,146.6,74.3,Walking,Obese,1338
64,Male,168,57.2,Walking,Normal,2364
54,Male,158.5,47.5,Yoga,Normal,2220
43,Male,149,48.4,Yoga,Normal,2139
26,Female,146.9,90.5,Running,Obese,1365
57,Male,158.2,68.9,HIIT,Overweight,1780
57,Female,151.5,70.4,Gym,Obese,1399
65,Female,151.4,56.6,Cycling,Normal,2138
68,Male,184.3,64.4,Running,Normal,2086
70,Male,163.4,51,Cycling,Normal,2370
34,Male,154.4,84.7,Yoga,Obese,1343
46,Male,159,46.9,Yoga,Normal,2115
65,Male,177.6,79.6,HIIT,Overweight,1754
54,Female,169.5,51.9,HIIT,Underweight,2402
19,Female,176.4,78.1,Running,Overweight,1982
29,Male,170.4,63,Walking,Normal,2283
52,Male,166.4,75.9,Running,Overweight,1893
36,Female,147.6,47.1,Cycling,Normal,2182
24,Male,159.1,71.7,HIIT,Overweight,1725
22,Female,158.9,79,Yoga,Obese,1535
42,Male,165,47.2,Yoga,Underweight,2650
25,Male,163.4,89.5,Running,Obese,1353
25,Male,160.8,82,Gym,Obese,1599
20,Male,168.1,54.3,Running,Normal,2371
32,Male,160,81,Cycling,Obese,1388
35,Female,175.8,92.8,Walking,Obese,1458
44,Female,167.8,71.4,Gym,Overweight,1686
36,Female,166.4,48.8,Walking,Underweight,2630
25,Female,164.4,47,Yoga,Underweight,2606
62,Male,174.2,67.3,Walking,Normal,2271
42,Male,146.6,45.5,HIIT,Normal,2011
49,Male,146.6,75.1,Walking,Obese,1315
64,Male,148,52.5,Yoga,Normal,2182
53,Female,158.3,86.8,HIIT,Obese,1415
44,Female,161.5,80.2,Gym,Obese,1610
31,Male,173,63.7,Running,Normal,2024
68,Female,160.8,86.4,Cycling,Obese,1414
32,Male,181.6,96.8,HIIT,Overweight,1680
63,Female,158.8,51.6,Running,Normal,2073
43,Female,152.6,73,Cycling,Obese,1324
34,Female,152.7,46.8,Cycling,Normal,2321
19,Male,170.6,51.1,Walking,Underweight,2744
56,Female,182.3,53.5,Gym,Underweight,2562
23,Female,153.4,98.7,HIIT,Obese,1382
66,Female,150.4,74.2,HIIT,Obese,1384
40,Male,171.2,96.6,Gym,Obese,1412
29,Male,165.4,91.4,Walking,Obese,1657
24,Male,153.9,52,Cycling,Normal,2240
42,Female,180.7,81,Walking,Normal,2294
56,Male,173.7,56.5,Gym,Normal,2205
23,Male,172.2,79.4,Walking,Overweight,1727
66,Female,160.6,67,Running,Overweight,1639
48,Female,184.2,63.7,Yoga,Normal,2324
28,Female,157.3,52.6,Gym,Normal,2392
26,Female,163.7,85.1,HIIT,Obese,1493
56,Female,150.8,51.3,Walking,Normal,2113
65,Male,168.6,87.8,HIIT,Obese,1529
21,Male,164.1,88.3,Yoga,Obese,1346
40,Male,181.4,80,Cycling,Normal,2395
59,Female,181.3,51.5,Running,Underweight,2580
48,Female,162.5,64.5,Walking,Normal,2193
37,Male,181.6,58.4,Running,Underweight,2750
56,Female,146,86,Cycling,Obese,1682
49,Female,177.5,69.5,Yoga,Normal,2253
23,Female,181.2,65.2,HIIT,Normal,2323
37,Male,174.2,79.5,Yoga,Overweight,1607
66,Male,178.6,87.4,Running,Overweight,1827
59,Male,154.8,49.8,Running,Normal,2213
41,Male,158.9,88.6,Yoga,Obese,1494
55,Female,164.8,73.6,Walking,Overweight,1839
64,Female,157.3,93.2,Walking,Obese,1397
31,Female,179.2,77.4,Cycling,Normal,2164
34,Female,176.4,74,Yoga,Normal,2256
31,Female,182.2,80.6,Running,Normal,2213
56,Female,146.8,92.1,Gym,Obese,1365
36,Female,159.8,68.2,HIIT,Overweight,1945
53,Male,183.3,60.6,Yoga,Underweight,2567
67,Female,157.1,61.3,Yoga,Normal,2117
32,Female,147.5,64.4,HIIT,Overweight,1958
60,Female,161.2,92,Cycling,Obese,1529
58,Female,159.7,52.8,Cycling,Normal,2258
18,Female,145.5,93.2,Walking,Obese,1435
42,Female,181.8,54.1,Running,Underweight,2484
43,Female,168,67.5,Cycling,Normal,2075
64,Female,173.7,84,Cycling,Overweight,1684
59,Female,183.2,68.1,Running,Normal,2086
22,Female,157.2,56.4,Gym,Normal,2067
53,Female,184.1,73.5,Cycling,Normal,2097
35,Female,163.2,92.2,Cycling,Obese,1350
64,Male,182.6,80,Running,Normal,2290
64,Female,181.6,60.6,Yoga,Underweight,2406
35,Female,178.4,79.7,HIIT,Overweight,1774
54,Female,157.1,94.8,Cycling,Obese,1480
28,Female,175.6,75.1,Gym,Normal,2025
58,Female,163.2,59.5,Yoga,Normal,2300
31,Female,176.1,50.4,Cycling,Underweight,2483
22,Male,170.7,52.9,Walking,Underweight,2598
53,Female,166.7,62.5,Walking,Normal,2074
24,Male,168.9,45.2,Running,Underweight,2473
52,Male,181.7,80.1,Running,Normal,2202
63,Male,152.4,58.6,Yoga,Overweight,1766
45,Female,178.4,95.5,HIIT,Obese,1320
49,Male,178.9,80.1,Cycling,Overweight,1790
53,Male,152.6,93.3,Running,Obese,1626
21,Male,164.8,90.2,Cycling,Obese,1531
29,Male,165.8,99.5,HIIT,Obese,1657
45,Female,145.4,47.3,Cycling,Normal,2059
30,Female,154.1,71,Cycling,Overweight,1843
53,Female,183.4,55,Yoga,Underweight,2528
39,Female,153.2,45.3,HIIT,Normal,2224
61,Male,151.1,58.3,Gym,Overweight,1627
67,Female,164.1,93.4,Yoga,Obese,1309
53,Male,174.1,96.9,Running,Obese,1654
52,Male,151.2,87.8,Cycling,Obese,1392
39,Female,163,51.4,Yoga,Normal,2182
41,Male,171,81.1,HIIT,Overweight,1834
59,Female,181.6,57.4,Walking,Underweight,2712
37,Female,176.4,98.1,Cycling,Obese,1434
55,Male,184.9,81.5,HIIT,Normal,2233
68,Female,148,85.4,Yoga,Obese,1362
67,Female,156.6,68.4,Running,Overweight,1739
34,Male,161.4,46.9,Running,Underweight,2421
40,Female,159.4,61.6,HIIT,Normal,2246
46,Female,170.1,76.7,Walking,Overweight,1771
47,Male,155.2,55.2,HIIT,Normal,2231
29,Female,155.2,86.7,HIIT,Obese,1519
65,Female,180.9,55.6,Running,Underweight,2411
54,Male,170.1,73.9,Running,Overweight,1868
29,Female,169.6,89.1,Cycling,Obese,1525
23,Male,168.4,91.9,HIIT,Obese,1353
70,Female,181.1,64.9,Gym,Normal,2358
70,Female,172,53.2,HIIT,Underweight,2705
19,Female,180.9,66.9,HIIT,Normal,2244
41,Male,165.4,65.7,Yoga,Normal,2006
20,Male,160.2,67.5,HIIT,Overweight,1604
21,Female,158.8,56.7,Yoga,Normal,2286
53,Female,160.3,86.9,Running,Obese,1326
69,Female,146.9,78.6,Running,Obese,1478
25,Female,167,46.8,Cycling,Underweight,2611
64,Female,179.7,98.3,Yoga,Obese,1357
58,Male,167.1,96,Walking,Obese,1677
28,Female,152.2,91.9,Running,Obese,1381
64,Female,182.5,97.5,HIIT,Overweight,1774
36,Female,182.1,72.3,Running,Normal,2264
46,Male,162.5,92.1,Running,Obese,1605
45,Male,166.1,84.4,Yoga,Obese,1585
27,Male,167,70.2,Yoga,Overweight,1710
38,Female,147.4,76.6,Gym,Obese,1431
65,Male,168.8,85.7,Yoga,Obese,1625
53,Male,157,50.5,Running,Normal,2086
48,Male,176.8,90.2,Yoga,Overweight,1826
53,Female,145,69.4,Gym,Obese,1474
42,Female,184.1,76,Cycling,Normal,2255
39,Female,156.7,75.9,Running,Obese,1682
68,Female,169.4,77.5,Walking,Overweight,1968
48,Male,161.2,98.6,Running,Obese,1432
55,Female,159.5,50.2,HIIT,Normal,2091
37,Female,181.4,57.3,Cycling,Underweight,2723
67,Male,165,73.8,Walking,Overweight,1786
67,Female,153.2,89,Walking,Obese,1687
51,Male,160.1,84.3,Running,Obese,1482
36,Male,162.4,67.8,Running,Overweight,1771
20,Male,166.6,56.9,Running,Normal,2296
20,Male,152.1,96,Running,Obese,1654
48,Female,160.2,75.7,Cycling,Overweight,1823
39,Female,159,99.9,Running,Obese,1423
57,Male,164.4,65,Walking,Normal,2054
43,Female,162.9,60.5,Yoga,Normal,2353
44,Male,160.2,71.5,HIIT,Overweight,1831
37,Male,184.9,83.3,Walking,Normal,2038
67,Female,161.4,66.8,HIIT,Overweight,1832
57,Female,151.9,80.9,Running,Obese,1485
29,Male,158.4,96.1,Running,Obese,1344
51,Male,180.5,87.1,Yoga,Overweight,1934
52,Male,157.4,69.8,Yoga,Overweight,1635
30,Female,165.4,78.7,Running,Overweight,1753
49,Male,147.8,73.2,HIIT,Obese,1494
62,Female,171.4,74,Walking,Overweight,1997
47,Female,168.9,86.8,Gym,Obese,1438
53,Female,177.4,79.2,Walking,Overweight,1627
69,Male,150.8,54.5,Walking,Normal,2096
21,Male,149.1,59.7,Cycling,Overweight,1629
24,Male,157.1,99.4,Gym,Obese,1477
33,Male,159.3,95.4,Running,Obese,1676
60,Male,163.4,77.2,Cycling,Overweight,1628
20,Male,169.6,65.4,Yoga,Normal,2355
35,Male,149.8,96.8,Yoga,Obese,1621
47,Male,174.4,61,Cycling,Normal,2391
64,Male,162,76,Cycling,Overweight,1807
21,Male,162.3,48.2,HIIT,Underweight,2787
52,Male,177.4,72.5,Gym,Normal,2274
59,Female,169.8,90.2,Yoga,Obese,1307
19,Male,176.5,68.2,Walking,Normal,2269
49,Male,159,83.4,Yoga,Obese,1442
47,Female,183.2,46,Yoga,Underweight,2783
57,Male,169.2,64.5,Cycling,Normal,2333
57,Female,177.4,59.2,Yoga,Normal,2064
33,Male,154,49.4,Running,Normal,2148
31,Female,163.6,60,HIIT,Normal,2201
28,Female,170.8,97.3,HIIT,Obese,1604
29,Male,164.3,49.3,Walking,Underweight,2624
37,Male,178.1,69.1,Walking,Normal,2108
25,Female,158.5,80,Cycling,Obese,1485
70,Male,154.6,81.2,Yoga,Obese,1502
52,Female,176,63.6,Gym,Normal,2106
65,Male,155,96.7,Gym,Obese,1307
43,Male,160.5,77.7,Walking,Obese,1346
40,Male,164.7,68.4,Running,Overweight,1829
70,Female,183.2,85.5,Running,Overweight,1688
53,Female,177.5,90.2,Running,Overweight,1864
63,Male,156.7,92.8,Yoga,Obese,1689
28,Female,184.5,59.8,Gym,Underweight,2426
54,Female,161.2,51.7,Walking,Normal,2288
38,Female,160.2,79.2,Yoga,Obese,1564
54,Male,156,99.2,Cycling,Obese,1316
21,Male,179.8,89.6,Running,Overweight,1730
32,Female,168.3,76.3,HIIT,Overweight,1951
34,Male,166.6,73.3,Walking,Overweight,1903
46,Male,156.4,63,Running,Overweight,1637
66,Male,179,77.4,Yoga,Normal,2194
68,Female,152.5,56.7,Walking,Normal,2185
70,Male,155.9,65.2,Running,Overweight,1803
58,Female,165.1,71.4,HIIT,Overweight,1917
24,Female,180.8,95.1,Walking,Overweight,1805
60,Female,167.7,75.7,Running,Overweight,1887
33,Male,181.1,48.6,Yoga,Underweight,2411
27,Male,153.8,90.1,Cycling,Obese,1579
32,Male,176.8,48.8,Yoga,Underweight,2634
30,Female,157.4,65.1,Running,Overweight,1651
70,Female,151.4,97.9,HIIT,Obese,1351
18,Female,175.9,71.5,Yoga,Normal,2000
63,Male,172.9,73.1,Gym,Normal,2044
30,Female,160.4,63,Gym,Normal,2156
59,Female,177.9,72.3,Gym,Normal,2060
30,Male,181.4,94.7,HIIT,Overweight,1928
26,Male,173.4,92.9,Running,Obese,1653
26,Male,170.1,59,Gym,Normal,2072
45,Female,164,98.3,Walking,Obese,1434
64,Female,163.8,52.7,Running,Normal,2018
49,Male,172.2,92.7,Gym,Obese,1330
35,Male,167.4,45.3,Walking,Underweight,2565
43,Male,157,82.3,Cycling,Obese,1563
19,Male,168.1,96.3,Walking,Obese,1668
42,Female,153.6,94.2,Yoga,Obese,1614
65,Male,181.3,62.6,Cycling,Normal,2286
36,Male,156.2,56.6,Cycling,Normal,2147
55,Female,147.6,47.2,Walking,Normal,2246
24,Female,179.7,85.3,Cycling,Overweight,1989
57,Female,182.4,63.1,Walking,Normal,2199
23,Female,155.9,94.1,Cycling,Obese,1522
64,Male,161.8,88.5,Running,Obese,1623
58,Female,156,58.7,Gym,Normal,2391
33,Female,150.8,59.4,Running,Overweight,1687
18,Female,153.8,49.4,Walking,Normal,2361
58,Male,145.5,88,Gym,Obese,1563
61,Female,150.5,92.9,Yoga,Obese,1445
59,Female,146.3,56.8,Running,Overweight,1975
25,Female,152.2,82.9,Cycling,Obese,1585
48,Male,148.7,87.5,Gym,Obese,1578
43,Female,166,47.4,Yoga,Underweight,2588
28,Male,148.9,79.4,Yoga,Obese,1432
59,Female,151,83,Yoga,Obese,1307
18,Male,167.9,91.2,Yoga,Obese,1462
56,Male,182.9,90.2,Gym,Overweight,1776
40,Female,145.6,52.5,Running,Normal,2320
52,Male,174.5,73.7,Walking,Normal,2390
40,Male,157.3,89.3,Walking,Obese,1604
54,Male,172.7,70.9,Cycling,Normal,2372
66,Male,161.3,73.4,Gym,Overweight,1799
32,Male,173.6,85.9,HIIT,Overweight,1963
31,Male,175.1,97.3,Walking,Obese,1583
67,Male,173,62.3,HIIT,Normal,2319
45,Male,178.8,51.6,Yoga,Underweight,2532
68,Female,166,98.4,Yoga,Obese,1461
46,Female,164.9,59.5,Cycling,Normal,2283
53,Female,170.4,100,Gym,Obese,1372
61,Female,170,62.6,Gym,Normal,2015
46,Female,168.1,47.9,Cycling,Underweight,2457
38,Female,155,63.2,Walking,Overweight,1656
65,Female,147.6,46.1,Running,Normal,2089
46,Female,167.1,73.4,Gym,Overweight,1710
45,Female,179.8,90.9,Walking,Overweight,1649
59,Female,150.4,90,Walking,Obese,1629
27,Male,179.7,46.3,Running,Underweight,2576
22,Male,145.5,46.8,Running,Normal,2298
38,Male,160.3,72.5,Yoga,Overweight,1767
30,Female,182.4,66.3,HIIT,Normal,2345
34,Female,153.5,96.3,HIIT,Obese,1634
35,Female,150.6,62.4,Running,Overweight,1725
42,Female,176.3,53.4,Gym,Underweight,2469
38,Male,147.5,75.5,Walking,Obese,1571
43,Female,176.6,45.4,Running,Underweight,2466
68,Male,165.6,75.1,Gym,Overweight,1740
46,Female,155.6,69.7,Yoga,Overweight,1875
64,Female,151.8,84.3,HIIT,Obese,1616
42,Female,161.9,88.3,Gym,Obese,1352
67,Male,150.3,69.9,Gym,Obese,1624
35,Male,178.2,94.3,Gym,Overweight,1902
70,Male,182.4,97.2,Running,Overweight,1872
27,Male,173.7,45.2,Running,Underweight,2715
52,Female,156.3,57.1,Walking,Normal,2214
21,Female,165.4,80.1,Cycling,Overweight,1881
35,Female,171.1,92.4,Walking,Obese,1697
36,Male,149,67.4,Walking,Obese,1554
56,Female,154.3,46.3,Running,Normal,2189
20,Male,167.1,75.8,Running,Overweight,1642
26,Female,171.1,79.4,Walking,Overweight,1725
39,Female,182.2,64.9,Running,Normal,2097
29,Male,151.6,69.1,Yoga,Obese,1371
69,Female,157.2,51.9,Gym,Normal,2213
70,Female,158.5,97.1,HIIT,Obese,1578
65,Male,159.6,96.4,HIIT,Obese,1547
65,Female,167.9,88.9,Running,Obese,1450
42,Male,159.6,78.3,Walking,Obese,1648
58,Female,148.4,81.6,Running,Obese,1389
39,Female,161.9,74.4,Running,Overweight,1636
53,Male,158.2,57.1,Cycling,Normal,2317
63,Male,177.3,53.5,Gym,Underweight,2466
66,Male,151.9,60.3,Walking,Overweight,1611
36,Male,145.7,48.9,Walking,Normal,2389
68,Male,154.5,54.9,Yoga,Normal,2045
55,Male,169.9,66.4,Walking,Normal,2128
34,Male,167.4,50.3,Walking,Underweight,2706
67,Female,166.1,56.2,HIIT,Normal,2275
45,Male,165,47.6,HIIT,Underweight,2415
52,Female,169.6,67.4,Gym,Normal,2277
65,Male,158.2,82.3,Gym,Obese,1316
67,Male,162,67.6,Walking,Overweight,1804
42,Male,170,65.6,Yoga,Normal,2026
40,Male,165.6,53.8,Gym,Normal,2233
65,Female,155.3,90.6,Cycling,Obese,1568
34,Male,161.9,99.4,Walking,Obese,1469
33,Male,165.5,85.6,Running,Obese,1684
36,Male,170.7,94.2,Gym,Obese,1553
47,Male,170.4,93.5,Yoga,Obese,1570
18,Male,154.9,82.2,Walking,Obese,1614
41,Female,184.1,65.8,Walking,Normal,2223
66,Female,150.4,50,HIIT,Normal,2271
48,Female,160,60.3,Walking,Normal,2235
45,Female,145.2,57.4,Cycling,Overweight,1746
65,Male,162.6,63.2,Yoga,Normal,2034
46,Male,146.2,83.2,Gym,Obese,1600
44,Female,165.4,45.8,Cycling,Underweight,2450
34,Female,168.3,68.5,Cycling,Normal,2369
46,Female,159.2,91.9,Gym,Obese,1397
31,Female,173.6,58,Running,Normal,2116
38,Male,149.9,96.8,HIIT,Obese,1634
38,Female,158.3,97.1,Cycling,Obese,1415
58,Female,159.4,89.2,Running,Obese,1524
32,Male,158.3,81.9,Gym,Obese,1315
33,Male,166.2,97.7,Running,Obese,1688
63,Male,154.5,59,Gym,Normal,2048
20,Female,147.4,53.4,Walking,Normal,2183
67,Male,179.5,85.1,Walking,Overweight,1893
50,Male,165.8,73.5,Running,Overweight,1668
43,Female,158.8,49.6,Walking,Normal,2085
37,Female,176.8,56.1,Gym,Underweight,2777
35,Male,170.8,78.5,Walking,Overweight,1715
32,Male,163,75.3,Gym,Overweight,1977
54,Female,150.1,45.8,Gym,Normal,2337
53,Female,159.3,79.6,Cycling,Obese,1469
31,Male,159.7,56.9,HIIT,Normal,2174
20,Male,162.3,51.6,Cycling,Normal,2083
65,Male,178.9,81,Yoga,Overweight,1876
44,Female,172.2,76.4,Cycling,Overweight,1731
22,Male,153.1,93.5,HIIT,Obese,1389
68,Female,145.4,85.3,Gym,Obese,1586
67,Male,148.5,62.5,Cycling,Overweight,1860
55,Female,153.1,47.6,Cycling,Normal,2072
26,Female,182.3,54.1,Walking,Underweight,2597
69,Female,146.2,56.1,Cycling,Overweight,1630
68,Male,176.1,75,Gym,Normal,2055
40,Female,178.7,48,Running,Underweight,2591
54,Male,182.3,58.9,Walking,Underweight,2713
48,Female,149,45,Gym,Normal,2071
51,Female,166.8,55.2,Yoga,Normal,2328
63,Male,147.2,47.8,Yoga,Normal,2101
62,Male,181,87.6,Running,Overweight,1670
66,Male,152.8,76.7,HIIT,Obese,1666
65,Male,157.3,49.4,Gym,Normal,2191
20,Female,183.6,56.6,Walking,Underweight,2576
69,Female,180.3,67.8,Walking,Normal,2138
64,Male,161.8,49.9,Yoga,Normal,2021
29,Female,153.5,93.7,Walking,Obese,1517
35,Female,145.9,62.1,Walking,Overweight,1797
20,Male,172,98.7,Running,Obese,1367
35,Male,160.9,84.1,Walking,Obese,1305
60,Male,154.9,53.6,HIIT,Normal,2359
66,Female,184.7,73.6,Gym,Normal,2386
50,Female,173.6,99.7,Cycling,Obese,1454
62,Male,148.6,77.5,Gym,Obese,1582
22,Male,183,50.5,Running,Underweight,2684
30,Female,148.4,86.6,Running,Obese,1602
35,Male,148.5,77.5,Gym,Obese,1572
44,Male,184.9,85.3,Cycling,Normal,2308
59,Male,157.2,57.1,Walking,Normal,2071
47,Male,180.6,95.6,HIIT,Overweight,1710
62,Male,158,69.9,Gym,Overweight,1883
39,Female,171.5,72.6,Running,Normal,2009
39,Male,151.3,70.3,Cycling,Obese,1324
68,Female,178.6,51.5,Gym,Underweight,2569
41,Male,155.2,95.3,HIIT,Obese,1535
46,Female,173.9,65.9,Yoga,Normal,2006
29,Male,161.1,74.8,Yoga,Overweight,1972
51,Male,174.6,53.1,Walking,Underweight,2784
33,Female,153.4,52.7,Gym,Normal,2088
50,Female,170.1,49.8,Gym,Underweight,2468
24,Female,174.6,47.4,Gym,Underweight,2448
62,Female,168.8,96.9,Cycling,Obese,1552
25,Female,146.9,53.1,Running,Normal,2059
41,Male,153.4,58.5,Running,Normal,2207
48,Male,159.3,71.1,Running,Overweight,1703
32,Male,172.8,90.8,Walking,Obese,1521
36,Female,183.6,67.1,Yoga,Normal,2357
36,Male,169,80.9,Cycling,Overweight,1709
35,Male,181.5,52.7,Yoga,Underweight,2746
62,Male,171.1,56.9,Running,Normal,2094
32,Male,156,83,Gym,Obese,1521
60,Male,159.9,80.7,Running,Obese,1545
70,Female,155.1,46.1,Gym,Normal,2257
48,Male,176.8,94.8,Cycling,Obese,1569
50,Male,162.2,99.1,Cycling,Obese,1531
69,Female,178.3,53.5,HIIT,Underweight,2682
25,Female,177,53.9,Yoga,Underweight,2576
68,Male,165,84.8,Cycling,Obese,1351
43,Male,168.2,62,HIIT,Normal,2155
70,Female,174.4,90.8,Gym,Overweight,1925
41,Female,173.7,85,Yoga,Overweight,1712
62,Female,170.5,78.8,Running,Overweight,1774
52,Female,174.3,78.9,HIIT,Overweight,1993
52,Male,170,86.9,HIIT,Obese,1371
36,Male,167.9,79,HIIT,Overweight,1885
19,Female,149,74.2,Cycling,Obese,1695
68,Male,150.6,49.8,Gym,Normal,2188
21,Male,146.7,82,Running,Obese,1646
70,Female,162.8,97.9,Cycling,Obese,1518
18,Male,157.8,52.9,Walking,Normal,2082
67,Male,165.1,60.4,Gym,Normal,2258
66,Female,165.3,69.8,Cycling,Overweight,1739
63,Male,177,80.6,Running,Overweight,1694
40,Female,145.5,53.7,Running,Overweight,1957
28,Male,183,88.1,Walking,Overweight,1724
29,Male,179,87.2,Yoga,Overweight,1760
57,Male,159.2,66.5,Gym,Overweight,1675
18,Male,172.6,93.6,Yoga,Obese,1618
33,Male,151,95.4,Gym,Obese,1458
30,Female,165.5,81.3,Gym,Overweight,1968
25,Male,178.8,67.5,Yoga,Normal,2138
36,Male,167.2,64.3,Walking,Normal,2127
44,Male,175.5,50.2,Walking,Underweight,2699
69,Male,154,79.7,Cycling,Obese,1385
48,Male,180.3,60.3,Running,Normal,2332
65,Female,157.1,82.6,Gym,Obese,1315
28,Male,172.2,75.7,Yoga,Overweight,1714
49,Female,169.6,82,Gym,Overweight,1972
55,Male,180.5,52,HIIT,Underweight,2513
66,Male,145.4,86.2,Yoga,Obese,1404
19,Male,174.4,55.1,Walking,Underweight,2454
29,Male,146.4,50.3,Walking,Normal,2318
56,Male,159.2,49.8,Cycling,Normal,2142
58,Female,175.1,68.2,Cycling,Normal,2191
46,Female,181.4,65,HIIT,Normal,2237
64,Female,145.1,83.9,Yoga,Obese,1508
60,Male,166,52.2,HIIT,Normal,2081
25,Female,174.1,68.4,Walking,Normal,2006
50,Male,154.2,88.8,Walking,Obese,1393
38,Female,148.5,95.7,HIIT,Obese,1420
68,Male,173.9,63.2,Gym,Normal,2279
70,Male,159,49.9,Running,Normal,2128
48,Male,164.3,52.5,Gym,Normal,2269
66,Female,172.2,95.3,HIIT,Obese,1431
59,Female,178.5,79,Walking,Normal,2329
26,Female,168.7,56.9,HIIT,Normal,2188
21,Male,145,89.8,Walking,Obese,1425
64,Male,180.2,56.8,Walking,Underweight,2570
36,Female,164.1,96.6,Yoga,Obese,1346
29,Male,173.9,64.9,Cycling,Normal,2133
30,Female,168.3,53.5,HIIT,Normal,2388
